8502	1475	313	2526	7834	9616	9902	4413	5349	9916	3047	4510	7459	6185	4297	1715	9979	6139	8128	2723
4954	7481	8777	7146	9574	9204	2365	8776	7106	7227	7586	1229	4466	8988	8729	2479	2444	5214	6268	4896
7868	1133	5145	1233	9189	3062	100	4398	1150	7767	4405	2032	1979	6551	5105	8392	6537	7510	5566	1016
5253	6565	3478	2759	2858	63	9080	6723	7289	4154	6989	4528	447	8224	6083	4364	9270	8200	4332	8823
9128	3284	1579	4181	5551	4819	458	5663	8800	3767	6930	4914	9695	4545	3830	364	5276	1259	4367	9860
2496	1599	9355	6823	5673	9289	4113	6177	9373	4243	6447	2867	3884	6797	523	8787	504	1940	8297	6206
720	2856	3727	9082	6551	6740	428	5453	7524	9536	6153	6367	8659	9642	7518	9232	2870	9215	6187	6351
9354	6096	479	3041	5278	6862	6027	7904	2805	3042	8804	3289	6119	6449	377	6793	7931	5180	8724	3735
94	9148	8371	3877	2918	5594	3812	4704	2779	4877	657	3007	1575	2644	2630	4138	5184	2478	2253	5846
9803	7028	1522	9951	5324	550	4318	6957	9367	7940	2268	4710	3026	7709	514	7109	6486	9238	9172	3339
3962	4003	6069	3510	1574	186	9717	4340	5609	3691	1074	3615	6705	7675	2835	436	5616	1215	7790	6616
6110	6806	8125	3219	7884	2751	861	3062	1228	256	5224	9191	7810	2793	7846	640	6446	6505	9277	4760
6913	2581	3065	6803	7065	2072	7182	2581	8502	2369	5569	826	3339	8398	39	5238	2729	7336	7475	2895
3446	5461	9311	2519	4857	2023	9843	1046	5277	5196	7376	2783	7031	8042	1792	2932	6465	7501	4056	3464
6394	3947	4596	4180	4503	4283	9981	2054	9109	3802	5993	5871	6850	750	1745	2377	3447	4460	6819	1824
8655	3278	2862	8067	8275	6273	8199	1909	3608	6007	5143	7503	8609	7525	1048	6516	1958	4396	182	5382
6975	6756	6091	5052	2324	208	641	7642	6102	402	1179	9565	9703	4748	7546	4740	5655	8974	4208	7389
5326	7821	7960	1125	389	924	4052	6865	9988	7978	9777	3132	3089	5884	6416	6075	9356	5685	298	1347

